期号,num1,num2,num3,和值,跨度,类型
2007062,3,2,7,12,5,组六
2007063,3,6,5,14,3,组六
2007064,3,3,0,6,3,组三
2007065,2,6,8,16,6,组六
2007066,6,8,3,17,5,组六
2007067,4,9,9,22,5,组三
2007068,1,0,3,4,3,组六
2007069,5,3,1,9,4,组六
2007070,4,4,1,9,3,组三
2007071,9,8,4,21,5,组六
2007072,0,1,0,1,1,组三
2007073,5,6,4,15,2,组六
2007074,9,0,6,15,9,组六
2007075,5,1,5,11,4,组三
2007076,3,1,6,10,5,组六
2007077,7,6,1,14,6,组六
2007078,7,3,7,17,4,组三
2007079,1,9,5,15,8,组六
2007080,8,5,6,19,3,组六
2007081,4,9,1,14,8,组六
2007082,0,4,4,8,4,组三
2007083,9,0,3,12,9,组六
2007084,0,2,0,2,2,组三
2007085,8,7,8,23,1,组三
2007086,0,2,8,10,8,组六
2007087,7,3,8,18,5,组六
2007088,8,9,4,21,5,组六
2007089,5,7,7,19,2,组三
2007090,6,2,4,12,4,组六
2007091,1,7,0,8,7,组六
2007092,4,1,7,12,6,组六
2007093,9,7,1,17,8,组六
2007094,0,5,1,6,5,组六
2007095,9,3,7,19,6,组六
2007096,9,6,7,22,3,组六
2007097,5,3,2,10,3,组六
2007098,6,7,9,22,3,组六
2007099,4,0,5,9,5,组六
2007100,9,4,1,14,8,组六
2007101,3,4,9,16,6,组六
2007102,4,8,5,17,4,组六
2007103,4,4,1,9,3,组三
2007104,7,5,4,16,3,组六
2007105,9,9,9,27,0,豹子
2007106,8,4,5,17,4,组六
2007107,6,9,1,16,8,组六
2007108,4,9,7,20,5,组六
2007109,3,9,5,17,6,组六
2007110,7,8,6,21,2,组六
2007111,7,6,2,15,5,组六
2007112,7,3,4,14,4,组六
2007113,1,8,3,12,7,组六
2007114,7,8,6,21,2,组六
2007115,1,6,7,14,6,组六
2007116,2,7,2,11,5,组三
2007117,3,7,8,18,5,组六
2007118,9,7,1,17,8,组六
2007119,9,6,7,22,3,组六
2007120,5,3,4,12,2,组六
2007121,0,0,6,6,6,组三
2007122,5,2,0,7,5,组六
2007123,5,2,5,12,3,组三
2007124,7,7,9,23,2,组三
2007125,1,6,3,10,5,组六
2007126,0,7,5,12,7,组六
2007127,9,0,9,18,9,组三
2007128,6,9,9,24,3,组三
2007129,9,4,5,18,5,组六
2007130,1,1,1,3,0,豹子
2007131,5,7,5,17,2,组三
2007132,6,8,4,18,4,组六
2007133,8,3,9,20,6,组六
2007134,0,9,7,16,9,组六
2007135,5,9,5,19,4,组三
2007136,8,5,8,21,3,组三
2007137,9,6,4,19,5,组六
2007138,0,4,7,11,7,组六
2007139,3,2,8,13,6,组六
2007140,0,3,6,9,6,组六
2007141,8,8,4,20,4,组三
2007142,6,6,9,21,3,组三
2007143,1,3,9,13,8,组六
2007144,9,1,2,12,8,组六
2007145,0,6,0,6,6,组三
2007146,9,1,0,10,9,组六
2007147,9,7,6,22,3,组六
2007148,2,4,6,12,4,组六
2007149,3,7,8,18,5,组六
2007150,8,7,3,18,5,组六
2007151,6,7,6,19,1,组三
2007152,9,5,1,15,8,组六
2007153,1,8,1,10,7,组三
2007154,8,5,1,14,7,组六
2007155,6,8,2,16,6,组六
2007156,7,7,5,19,2,组三
2007157,0,0,0,0,0,豹子
2007158,8,9,1,18,8,组六
2007159,5,3,9,17,6,组六
2007160,8,7,8,23,1,组三
2007161,5,6,7,18,2,组六
2007162,5,5,4,14,1,组三
2007163,6,5,8,19,3,组六
2007164,7,3,8,18,5,组六
2007165,9,4,6,19,5,组六
2007166,7,9,5,21,4,组六
2007167,8,0,0,8,8,组三
2007168,0,6,4,10,6,组六
2007169,3,3,8,14,5,组三
2007170,2,0,0,2,2,组三
2007171,8,9,0,17,9,组六
2007172,5,1,7,13,6,组六
2007173,9,8,1,18,8,组六
2007174,3,8,4,15,5,组六
2007175,4,4,6,14,2,组三
2007176,1,7,4,12,6,组六
2007177,7,2,6,15,5,组六
2007178,4,9,1,14,8,组六
2007179,8,2,5,15,6,组六
2007180,6,8,0,14,8,组六
2007181,8,4,9,21,5,组六
2007182,6,0,4,10,6,组六
2007183,9,0,3,12,9,组六
2007184,5,7,4,16,3,组六
2007185,5,8,1,14,7,组六
2007186,0,0,0,0,0,豹子
2007187,8,6,7,21,2,组六
2007188,5,8,9,22,4,组六
2007189,1,8,4,13,7,组六
2007190,6,1,6,13,5,组三
2007191,9,5,9,23,4,组三
2007192,1,0,6,7,6,组六
2007193,9,5,1,15,8,组六
2007194,1,4,1,6,3,组三
2007195,5,6,6,17,1,组三
2007196,5,6,5,16,1,组三
2007197,7,1,3,11,6,组六
2007198,2,8,2,12,6,组三
2007199,4,4,9,17,5,组三
2007200,7,6,6,19,1,组三
2007201,0,8,5,13,8,组六
2007202,8,6,8,22,2,组三
2007203,1,3,1,5,2,组三
2007204,9,8,1,18,8,组六
2007205,5,3,3,11,2,组三
2007206,5,1,8,14,7,组六
2007207,9,2,3,14,7,组六
2007208,6,4,3,13,3,组六
2007209,3,8,9,20,6,组六
2007210,0,6,1,7,6,组六
2007211,1,8,8,17,7,组三
2007212,2,4,4,10,2,组三
2007213,8,9,9,26,1,组三
2007214,9,4,4,17,5,组三
2007215,8,8,4,20,4,组三
2007216,1,7,6,14,6,组六
2007217,5,0,3,8,5,组六
2007218,3,9,7,19,6,组六
2007219,5,6,9,20,4,组六
2007220,4,7,9,20,5,组六
2007221,2,1,1,4,1,组三
2007222,7,1,2,10,6,组六
2007223,4,2,7,13,5,组六
2007224,4,3,6,13,3,组六
2007225,8,0,1,9,8,组六
2007226,2,5,9,16,7,组六
2007227,2,0,1,3,2,组六
2007228,2,9,1,12,8,组六
2007229,0,2,2,4,2,组三
2007230,9,4,7,20,5,组六
2007231,1,3,9,13,8,组六
2007232,8,3,3,14,5,组三
2007233,8,3,2,13,6,组六
2007234,6,3,8,17,5,组六
2007235,8,9,3,20,6,组六
2007236,6,8,9,23,3,组六
2007237,4,3,8,15,5,组六
2007238,0,7,8,15,8,组六
2007239,8,4,6,18,4,组六
2007240,4,6,1,11,5,组六
2007241,5,3,2,10,3,组六
2007242,8,2,0,10,8,组六
2007243,7,1,9,17,8,组六
2007244,3,3,3,9,0,豹子
2007245,9,4,6,19,5,组六
2007246,2,5,2,9,3,组三
2007247,8,5,4,17,4,组六
2007248,2,5,1,8,4,组六
2007249,0,5,1,6,5,组六
2007250,0,2,8,10,8,组六
2007251,6,0,2,8,6,组六
2007252,0,2,9,11,9,组六
2007253,5,3,3,11,2,组三
2007254,6,3,0,9,6,组六
2007255,4,8,8,20,4,组三
2007256,2,2,1,5,1,组三
2007257,1,4,4,9,3,组三
2007258,5,4,3,12,2,组六
2007259,1,5,4,10,4,组六
2007260,9,7,9,25,2,组三
2007261,9,1,2,12,8,组六
2007262,0,4,9,13,9,组六
2007263,2,3,1,6,2,组六
2007264,7,9,6,22,3,组六
2007265,2,3,2,7,1,组三
2007266,8,0,6,14,8,组六
2007267,5,9,8,22,4,组六
2007268,6,3,9,18,6,组六
2007269,8,3,3,14,5,组三
2007270,8,5,2,15,6,组六
2007271,2,9,5,16,7,组六
2007272,7,9,2,18,7,组六
2007273,8,5,4,17,4,组六
2007274,4,3,5,12,2,组六
2007275,3,6,1,10,5,组六
2007276,4,9,4,17,5,组三
2007277,2,5,4,11,3,组六
2007278,5,6,3,14,3,组六
2007279,8,9,6,23,3,组六
2007280,8,6,4,18,4,组六
2007281,4,0,3,7,4,组六
2007282,9,0,4,13,9,组六
2007283,2,1,0,3,2,组六
2007284,7,5,9,21,4,组六
2007285,4,0,7,11,7,组六
2007286,6,1,9,16,8,组六
2007287,3,7,4,14,4,组六
2007288,9,2,7,18,7,组六
2007289,7,9,4,20,5,组六
2007290,4,5,3,12,2,组六
2007291,4,4,1,9,3,组三
2007292,5,6,9,20,4,组六
2007293,4,7,4,15,3,组三
2007294,5,6,3,14,3,组六
2007295,3,1,1,5,2,组三
2007296,9,4,5,18,5,组六
2007297,9,7,1,17,8,组六
2007298,2,6,8,16,6,组六
2007299,4,9,4,17,5,组三
2007300,3,5,7,15,4,组六
2007301,8,2,4,14,6,组六
2007302,4,9,1,14,8,组六
2007303,9,8,0,17,9,组六
2007304,4,0,2,6,4,组六
2007305,7,9,8,24,2,组六
2007306,0,5,3,8,5,组六
2007307,6,1,0,7,6,组六
2007308,0,8,7,15,8,组六
2007309,8,8,4,20,4,组三
2007310,7,5,9,21,4,组六
2007311,3,4,7,14,4,组六
2007312,0,5,3,8,5,组六
2007313,6,3,3,12,3,组三
2007314,1,7,4,12,6,组六
2007315,2,0,1,3,2,组六
2007316,6,0,7,13,7,组六
2007317,7,8,7,22,1,组三
2007318,0,9,1,10,9,组六
2007319,0,5,3,8,5,组六
2007320,7,9,4,20,5,组六
2007321,8,5,8,21,3,组三
2007322,8,8,3,19,5,组三
2007323,6,9,4,19,5,组六
2007324,0,5,1,6,5,组六
2007325,8,1,9,18,8,组六
2007326,5,6,6,17,1,组三
2007327,4,3,8,15,5,组六
2007328,9,4,0,13,9,组六
2007329,2,7,3,12,5,组六
2007330,0,1,5,6,5,组六
2007331,1,5,3,9,4,组六
2007332,6,6,4,16,2,组三
2007333,9,1,4,14,8,组六
2007334,7,7,3,17,4,组三
2007335,5,2,3,10,3,组六
2007336,7,7,4,18,3,组三
2007337,2,7,6,15,5,组六
2007338,5,8,5,18,3,组三
2007339,0,4,8,12,8,组六
2007340,4,1,6,11,5,组六
2007341,0,3,2,5,3,组六
2007342,0,6,8,14,8,组六
2007343,4,9,2,15,7,组六
2007344,7,5,7,19,2,组三
2007345,5,9,6,20,4,组六
2007346,0,8,0,8,8,组三
2007347,3,1,0,4,3,组六
2007348,4,1,8,13,7,组六
2007349,4,7,7,18,3,组三
2007350,1,6,4,11,5,组六
2007351,0,2,8,10,8,组六
2007352,1,4,7,12,6,组六
2007353,0,0,5,5,5,组三
2007354,0,6,5,11,6,组六
2007355,6,3,4,13,3,组六
2007356,2,1,5,8,4,组六
2007357,3,1,7,11,6,组六
2008001,6,5,9,20,4,组六
2008002,8,7,0,15,8,组六
2008003,8,3,8,19,5,组三
2008004,3,5,9,17,6,组六
2008005,3,1,4,8,3,组六
2008006,2,8,2,12,6,组三
2008007,0,8,9,17,9,组六
2008008,8,0,3,11,8,组六
2008009,0,8,1,9,8,组六
2008010,2,8,4,14,6,组六
2008011,5,0,6,11,6,组六
2008012,6,3,0,9,6,组六
2008013,0,0,4,4,4,组三
2008014,1,6,3,10,5,组六
2008015,4,7,5,16,3,组六
2008016,7,8,9,24,2,组六
2008017,0,6,5,11,6,组六
2008018,1,5,5,11,4,组三
2008019,6,4,9,19,5,组六
2008020,7,8,6,21,2,组六
2008021,1,1,9,11,8,组三
2008022,6,5,4,15,2,组六
2008023,0,8,8,16,8,组三
2008024,0,1,2,3,2,组六
2008025,6,3,0,9,6,组六
2008026,8,0,6,14,8,组六
2008027,0,2,6,8,6,组六
2008028,9,9,0,18,9,组三
2008029,3,2,0,5,3,组六
2008030,3,1,4,8,3,组六
2008031,5,3,5,13,2,组三
2008032,8,2,7,17,6,组六
2008033,5,2,0,7,5,组六
2008034,8,3,5,16,5,组六
2008035,9,1,3,13,8,组六
2008036,5,4,1,10,4,组六
2008037,8,0,6,14,8,组六
2008038,6,5,3,14,3,组六
2008039,4,5,8,17,4,组六
2008040,8,0,4,12,8,组六
2008041,6,6,1,13,5,组三
2008042,6,1,2,9,5,组六
2008043,1,1,1,3,0,豹子
2008044,1,2,1,4,1,组三
2008045,6,6,6,18,0,豹子
2008046,8,0,5,13,8,组六
2008047,2,2,7,11,5,组三
2008048,8,0,5,13,8,组六
2008049,5,2,3,10,3,组六
2008050,3,3,2,8,1,组三
2008051,2,3,9,14,7,组六
2008052,2,8,0,10,8,组六
2008053,5,0,7,12,7,组六
2008054,9,3,2,14,7,组六
2008055,4,0,0,4,4,组三
2008056,6,7,1,14,6,组六
2008057,3,2,0,5,3,组六
2008058,6,7,7,20,1,组三
2008059,4,5,7,16,3,组六
2008060,6,3,6,15,3,组三
2008061,4,3,8,15,5,组六
2008062,4,1,3,8,3,组六
2008063,8,3,0,11,8,组六
2008064,6,4,8,18,4,组六
2008065,3,6,6,15,3,组三
2008066,1,9,5,15,8,组六
2008067,9,2,1,12,8,组六
2008068,5,4,2,11,3,组六
2008069,6,0,8,14,8,组六
2008070,7,3,8,18,5,组六
2008071,3,4,6,13,3,组六
2008072,5,0,2,7,5,组六
2008073,8,2,4,14,6,组六
2008074,3,8,1,12,7,组六
2008075,5,9,7,21,4,组六
2008076,8,2,6,16,6,组六
2008077,6,7,4,17,3,组六
2008078,6,1,9,16,8,组六
2008079,7,3,7,17,4,组三
2008080,8,5,3,16,5,组六
2008081,7,9,8,24,2,组六
2008082,4,6,7,17,3,组六
2008083,9,0,9,18,9,组三
2008084,3,9,7,19,6,组六
2008085,0,1,0,1,1,组三
2008086,3,9,1,13,8,组六
2008087,7,2,6,15,5,组六
2008088,4,5,6,15,2,组六
2008089,0,5,4,9,5,组六
2008090,3,1,8,12,7,组六
2008091,6,4,0,10,6,组六
2008092,9,8,3,20,6,组六
2008093,6,8,8,22,2,组三
2008094,5,9,9,23,4,组三
2008095,0,6,3,9,6,组六
2008096,4,7,0,11,7,组六
2008097,9,2,1,12,8,组六
2008098,5,6,7,18,2,组六
2008099,9,5,2,16,7,组六
2008100,7,5,7,19,2,组三
2008101,2,3,6,11,4,组六
2008102,5,1,1,7,4,组三
2008103,2,6,2,10,4,组三
2008104,1,1,5,7,4,组三
2008105,5,2,5,12,3,组三
2008106,0,9,0,9,9,组三
2008107,3,5,0,8,5,组六
2008108,5,6,2,13,4,组六
2008109,5,1,8,14,7,组六
2008110,3,9,3,15,6,组三
2008111,8,9,1,18,8,组六
2008112,4,7,6,17,3,组六
2008113,1,1,2,4,1,组三
2008114,2,4,6,12,4,组六
2008115,8,8,8,24,0,豹子
2008116,6,9,5,20,4,组六
2008117,9,9,9,27,0,豹子
2008118,1,7,7,15,6,组三
2008119,8,7,4,19,4,组六
2008120,7,5,4,16,3,组六
2008121,1,1,8,10,7,组三
2008122,3,1,3,7,2,组三
2008123,8,3,4,15,5,组六
2008124,1,0,9,10,9,组六
2008125,2,8,8,18,6,组三
2008126,2,9,4,15,7,组六
2008127,8,6,1,15,7,组六
2008128,4,9,5,18,5,组六
2008129,8,6,0,14,8,组六
2008130,8,0,8,16,8,组三
2008131,6,4,3,13,3,组六
2008132,2,5,4,11,3,组六
2008133,2,8,6,16,6,组六
2008134,5,4,2,11,3,组六
2008135,9,6,4,19,5,组六
2008136,4,6,7,17,3,组六
2008137,0,6,2,8,6,组六
2008138,8,4,1,13,7,组六
2008139,7,5,9,21,4,组六
2008140,4,1,4,9,3,组三
2008141,5,1,6,12,5,组六
2008142,6,7,2,15,5,组六
2008143,8,5,8,21,3,组三
2008144,1,8,6,15,7,组六
2008145,0,2,4,6,4,组六
2008146,1,4,2,7,3,组六
2008147,8,9,7,24,2,组六
2008148,2,9,4,15,7,组六
2008149,9,1,6,16,8,组六
2008150,5,8,4,17,4,组六
2008151,6,7,3,16,4,组六
2008152,8,2,4,14,6,组六
2008153,6,6,6,18,0,豹子
2008154,9,1,0,10,9,组六
2008155,3,5,7,15,4,组六
2008156,0,7,2,9,7,组六
2008157,7,4,9,20,5,组六
2008158,8,0,5,13,8,组六
2008159,6,0,4,10,6,组六
2008160,7,4,9,20,5,组六
2008161,7,6,7,20,1,组三
2008162,6,7,4,17,3,组六
2008163,3,0,7,10,7,组六
2008164,1,8,2,11,7,组六
2008165,2,3,0,5,3,组六
2008166,8,8,0,16,8,组三
2008167,4,6,2,12,4,组六
2008168,6,3,4,13,3,组六
2008169,9,9,7,25,2,组三
2008170,4,4,2,10,2,组三
2008171,7,3,2,12,5,组六
2008172,3,8,2,13,6,组六
2008173,6,1,5,12,5,组六
2008174,8,8,7,23,1,组三
2008175,5,1,6,12,5,组六
2008176,5,4,2,11,3,组六
2008177,1,0,4,5,4,组六
2008178,3,4,4,11,1,组三
2008179,1,2,2,5,1,组三
2008180,4,1,1,6,3,组三
2008181,3,9,3,15,6,组三
2008182,0,8,2,10,8,组六
2008183,3,6,9,18,6,组六
2008184,8,4,0,12,8,组六
2008185,0,6,4,10,6,组六
2008186,8,7,6,21,2,组六
2008187,9,0,5,14,9,组六
2008188,5,9,5,19,4,组三
2008189,0,8,5,13,8,组六
2008190,8,6,2,16,6,组六
2008191,1,3,4,8,3,组六
2008192,8,6,7,21,2,组六
2008193,6,0,8,14,8,组六
2008194,3,1,2,6,2,组六
2008195,2,8,2,12,6,组三
2008196,8,6,1,15,7,组六
2008197,3,5,7,15,4,组六
2008198,0,6,8,14,8,组六
2008199,4,8,1,13,7,组六
2008200,2,0,4,6,4,组六
2008201,7,4,3,14,4,组六
2008202,1,9,8,18,8,组六
2008203,7,9,9,25,2,组三
2008204,6,7,6,19,1,组三
2008205,0,5,6,11,6,组六
2008206,4,8,0,12,8,组六
2008207,0,6,0,6,6,组三
2008208,3,5,6,14,3,组六
2008209,6,1,9,16,8,组六
2008210,0,0,3,3,3,组三
2008211,1,9,4,14,8,组六
2008212,8,9,4,21,5,组六
2008213,8,6,0,14,8,组六
2008214,1,4,4,9,3,组三
2008215,7,3,5,15,4,组六
2008216,9,3,8,20,6,组六
2008217,0,5,4,9,5,组六
2008218,1,6,1,8,5,组三
2008219,4,9,2,15,7,组六
2008220,4,8,4,16,4,组三
2008221,3,9,8,20,6,组六
2008222,1,0,8,9,8,组六
2008223,9,9,6,24,3,组三
2008224,6,3,2,11,4,组六
2008225,3,5,4,12,2,组六
2008226,9,8,2,19,7,组六
2008227,5,8,7,20,3,组六
2008228,7,5,9,21,4,组六
2008229,1,9,4,14,8,组六
2008230,6,3,2,11,4,组六
2008231,6,3,5,14,3,组六
2008232,8,4,0,12,8,组六
2008233,0,2,6,8,6,组六
2008234,8,0,0,8,8,组三
2008235,3,7,2,12,5,组六
2008236,7,9,6,22,3,组六
2008237,1,1,4,6,3,组三
2008238,2,5,9,16,7,组六
2008239,4,4,3,11,1,组三
2008240,3,0,0,3,3,组三
2008241,5,6,9,20,4,组六
2008242,3,8,4,15,5,组六
2008243,9,3,9,21,6,组三
2008244,2,1,3,6,2,组六
2008245,7,7,0,14,7,组三
2008246,7,1,6,14,6,组六
2008247,3,6,0,9,6,组六
2008248,2,5,1,8,4,组六
2008249,1,5,7,13,6,组六
2008250,1,8,0,9,8,组六
2008251,5,9,6,20,4,组六
2008252,5,1,8,14,7,组六
2008253,2,0,5,7,5,组六
2008254,4,3,0,7,4,组六
2008255,4,7,8,19,4,组六
2008256,9,2,5,16,7,组六
2008257,7,5,7,19,2,组三
2008258,8,2,6,16,6,组六
2008259,5,8,5,18,3,组三
2008260,2,7,6,15,5,组六
2008261,0,1,0,1,1,组三
2008262,5,8,9,22,4,组六
2008263,0,4,0,4,4,组三
2008264,5,3,3,11,2,组三
2008265,7,2,8,17,6,组六
2008266,9,3,7,19,6,组六
2008267,8,5,1,14,7,组六
2008268,5,9,5,19,4,组三
2008269,1,1,9,11,8,组三
2008270,0,4,4,8,4,组三
2008271,3,5,0,8,5,组六
2008272,9,3,9,21,6,组三
2008273,0,7,7,14,7,组三
2008274,0,2,7,9,7,组六
2008275,1,2,2,5,1,组三
2008276,0,2,7,9,7,组六
2008277,6,2,1,9,5,组六
2008278,7,9,3,19,6,组六
2008279,8,9,4,21,5,组六
2008280,6,5,9,20,4,组六
2008281,2,1,2,5,1,组三
2008282,1,5,0,6,5,组六
2008283,8,0,6,14,8,组六
2008284,8,5,4,17,4,组六
2008285,3,4,3,10,1,组三
2008286,5,1,9,15,8,组六
2008287,6,7,1,14,6,组六
2008288,4,3,2,9,2,组六
2008289,1,4,1,6,3,组三
2008290,3,3,6,12,3,组三
2008291,4,9,7,20,5,组六
2008292,8,4,5,17,4,组六
2008293,0,9,9,18,9,组三
2008294,0,9,7,16,9,组六
2008295,9,4,4,17,5,组三
2008296,7,6,6,19,1,组三
2008297,9,4,1,14,8,组六
2008298,7,2,6,15,5,组六
2008299,0,7,8,15,8,组六
2008300,6,8,8,22,2,组三
2008301,0,2,0,2,2,组三
2008302,9,0,7,16,9,组六
2008303,3,9,3,15,6,组三
2008304,9,7,6,22,3,组六
2008305,0,1,0,1,1,组三
2008306,4,8,9,21,5,组六
2008307,4,5,3,12,2,组六
2008308,7,4,6,17,3,组六
2008309,2,5,0,7,5,组六
2008310,7,9,3,19,6,组六
2008311,0,7,1,8,7,组六
2008312,6,3,6,15,3,组三
2008313,9,7,1,17,8,组六
2008314,4,4,7,15,3,组三
2008315,8,8,7,23,1,组三
2008316,8,4,5,17,4,组六
2008317,3,8,1,12,7,组六
2008318,8,0,3,11,8,组六
2008319,8,8,1,17,7,组三
2008320,7,4,3,14,4,组六
2008321,9,9,1,19,8,组三
2008322,2,3,5,10,3,组六
2008323,4,6,1,11,5,组六
2008324,5,4,9,18,5,组六
2008325,0,8,7,15,8,组六
2008326,8,0,7,15,8,组六
2008327,5,5,3,13,2,组三
2008328,2,0,5,7,5,组六
2008329,4,2,2,8,2,组三
2008330,1,7,8,16,7,组六
2008331,3,7,6,16,4,组六
2008332,9,0,0,9,9,组三
2008333,8,8,5,21,3,组三
2008334,0,7,8,15,8,组六
2008335,6,2,8,16,6,组六
2008336,2,9,8,19,7,组六
2008337,0,1,7,8,7,组六
2008338,9,9,9,27,0,豹子
2008339,4,5,2,11,3,组六
2008340,5,6,8,19,3,组六
2008341,3,5,1,9,4,组六
2008342,0,0,1,1,1,组三
2008343,6,1,4,11,5,组六
2008344,0,7,0,7,7,组三
2008345,9,2,3,14,7,组六
2008346,5,5,9,19,4,组三
2008347,7,9,0,16,9,组六
2008348,4,1,3,8,3,组六
2008349,0,8,3,11,8,组六
2008350,5,5,9,19,4,组三
2008351,1,6,3,10,5,组六
2008352,5,7,5,17,2,组三
2008353,3,7,5,15,4,组六
2008354,4,7,4,15,3,组三
2008355,4,8,7,19,4,组六
2008356,7,1,5,13,6,组六
2008357,2,8,3,13,6,组六
2008358,6,9,4,19,5,组六
2008359,2,1,0,3,2,组六
2009001,3,2,5,10,3,组六
2009002,6,1,4,11,5,组六
2009003,4,8,8,20,4,组三
2009004,5,0,2,7,5,组六
2009005,5,2,1,8,4,组六
2009006,6,5,9,20,4,组六
2009007,3,4,1,8,3,组六
2009008,2,4,3,9,2,组六
2009009,6,6,9,21,3,组三
2009010,8,6,2,16,6,组六
2009011,6,5,6,17,1,组三
2009012,9,6,1,16,8,组六
2009013,5,5,1,11,4,组三
2009014,2,9,9,20,7,组三
2009015,2,7,1,10,6,组六
2009016,9,7,7,23,2,组三
2009017,3,5,5,13,2,组三
2009018,8,8,6,22,2,组三
2009019,8,3,0,11,8,组六
2009020,4,6,1,11,5,组六
2009021,7,0,0,7,7,组三
2009022,9,1,4,14,8,组六
2009023,6,6,2,14,4,组三
2009024,5,1,8,14,7,组六
2009025,2,7,8,17,6,组六
2009026,6,6,9,21,3,组三
2009027,5,8,5,18,3,组三
2009028,3,3,5,11,2,组三
2009029,4,7,0,11,7,组六
2009030,1,0,3,4,3,组六
2009031,5,4,3,12,2,组六
2009032,9,8,1,18,8,组六
2009033,4,7,2,13,5,组六
2009034,2,3,5,10,3,组六
2009035,8,1,4,13,7,组六
2009036,0,3,2,5,3,组六
2009037,9,0,4,13,9,组六
2009038,6,3,5,14,3,组六
2009039,8,4,5,17,4,组六
2009040,7,3,6,16,4,组六
2009041,6,7,9,22,3,组六
2009042,3,1,3,7,2,组三
2009043,6,2,6,14,4,组三
2009044,7,3,3,13,4,组三
2009045,7,7,4,18,3,组三
2009046,8,0,2,10,8,组六
2009047,7,1,3,11,6,组六
2009048,1,3,6,10,5,组六
2009049,3,7,3,13,4,组三
2009050,6,9,8,23,3,组六
2009051,1,0,8,9,8,组六
2009052,9,2,6,17,7,组六
2009053,6,2,2,10,4,组三
2009054,5,4,9,18,5,组六
2009055,0,4,5,9,5,组六
2009056,7,9,7,23,2,组三
2009057,3,8,1,12,7,组六
2009058,4,3,7,14,4,组六
2009059,2,1,0,3,2,组六
2009060,4,1,1,6,3,组三
2009061,8,0,4,12,8,组六
2009062,6,7,5,18,2,组六
2009063,1,5,9,15,8,组六
2009064,4,6,6,16,2,组三
2009065,4,5,5,14,1,组三
2009066,4,7,1,12,6,组六
2009067,6,9,0,15,9,组六
2009068,4,1,5,10,4,组六
2009069,3,2,0,5,3,组六
2009070,8,4,3,15,5,组六
2009071,5,0,2,7,5,组六
2009072,4,7,9,20,5,组六
2009073,5,4,7,16,3,组六
2009074,1,6,1,8,5,组三
2009075,5,2,8,15,6,组六
2009076,3,7,6,16,4,组六
2009077,8,5,6,19,3,组六
2009078,4,9,3,16,6,组六
2009079,3,2,8,13,6,组六
2009080,7,9,9,25,2,组三
2009081,2,8,3,13,6,组六
2009082,0,3,8,11,8,组六
2009083,5,0,9,14,9,组六
2009084,5,7,8,20,3,组六
2009085,1,9,8,18,8,组六
2009086,8,0,6,14,8,组六
2009087,5,0,0,5,5,组三
2009088,8,0,9,17,9,组六
2009089,7,8,4,19,4,组六
2009090,2,1,4,7,3,组六
2009091,6,1,2,9,5,组六
2009092,9,2,0,11,9,组六
2009093,8,8,0,16,8,组三
2009094,7,9,9,25,2,组三
2009095,3,0,1,4,3,组六
2009096,3,5,1,9,4,组六
2009097,5,9,1,15,8,组六
2009098,8,6,7,21,2,组六
2009099,7,6,2,15,5,组六
2009100,3,3,5,11,2,组三
2009101,3,7,0,10,7,组六
2009102,8,9,2,19,7,组六
2009103,3,9,3,15,6,组三
2009104,4,7,3,14,4,组六
2009105,9,5,6,20,4,组六
2009106,2,0,3,5,3,组六
2009107,0,4,6,10,6,组六
2009108,4,0,8,12,8,组六
2009109,2,4,0,6,4,组六
2009110,9,4,4,17,5,组三
2009111,6,7,2,15,5,组六
2009112,4,2,2,8,2,组三
2009113,1,7,4,12,6,组六
2009114,3,0,1,4,3,组六
2009115,7,9,2,18,7,组六
2009116,3,3,0,6,3,组三
2009117,1,9,8,18,8,组六
2009118,7,6,3,16,4,组六
2009119,9,6,1,16,8,组六
2009120,1,0,7,8,7,组六
2009121,8,8,0,16,8,组三
2009122,3,5,5,13,2,组三
2009123,0,7,9,16,9,组六
2009124,9,4,5,18,5,组六
2009125,6,3,1,10,5,组六
2009126,3,0,6,9,6,组六
2009127,9,9,8,26,1,组三
2009128,5,1,5,11,4,组三
2009129,7,1,7,15,6,组三
2009130,0,6,2,8,6,组六
2009131,7,5,7,19,2,组三
2009132,9,9,0,18,9,组三
2009133,7,5,0,12,7,组六
2009134,4,4,0,8,4,组三
2009135,2,0,5,7,5,组六
2009136,7,8,5,20,3,组六
2009137,3,1,7,11,6,组六
2009138,6,3,3,12,3,组三
2009139,4,2,9,15,7,组六
2009140,2,8,1,11,7,组六
2009141,6,0,6,12,6,组三
2009142,1,4,7,12,6,组六
2009143,6,1,6,13,5,组三
2009144,9,7,3,19,6,组六
2009145,1,8,0,9,8,组六
2009146,1,8,3,12,7,组六
2009147,7,4,1,12,6,组六
2009148,3,4,1,8,3,组六
2009149,6,2,3,11,4,组六
2009150,0,0,4,4,4,组三
2009151,4,9,6,19,5,组六
2009152,6,3,8,17,5,组六
2009153,6,9,8,23,3,组六
2009154,3,2,5,10,3,组六
2009155,2,0,6,8,6,组六
2009156,9,0,6,15,9,组六
2009157,0,6,0,6,6,组三
2009158,1,4,8,13,7,组六
2009159,3,8,0,11,8,组六
2009160,6,2,2,10,4,组三
2009161,1,8,6,15,7,组六
2009162,6,7,4,17,3,组六
2009163,1,2,0,3,2,组六
2009164,5,5,2,12,3,组三
2009165,1,6,8,15,7,组六
2009166,9,3,2,14,7,组六
